"movieCode","title","subtitle","score","genre","country","runningTime","pubDate","plot","filmRating","director","actors","poster","stillCuts"
"192150","모가디슈","Escape from Mogadishu , 2021","8.70점","액션|드라마|","한국|","121분","2021.07.28개봉","내전으로 고립된 낯선 도시, 모가디슈 지금부터 우리의 목표는 오로지 생존이다! 대한민국이 UN가입을 위해 동분서주하던 시기 1991년 소말리아의 수도 모가디슈에서는 일촉즉발의 내전이 일어난다. 통신마저 끊긴 그 곳에 고립된 대한민국 대사관의 직원과 가족들은 총알과 포탄이 빗발치는 가운데, 살아남기 위해 하루하루를 버텨낸다. 그러던 어느 날 밤, 북한 대사관의 일행들이 도움을 요청하며 문을 두드리는데… 목표는 하나, 모가디슈에서 탈출해야 한다!","15세 관람가","류승완","김윤석|조인성|허준호|구교환|김소진|정만식|김재화|박경혜|","https://movie-phinf.pstatic.net/20210820_122/1629448997924YXUCv_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20210617_11/1623893571534zX1vl_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210617_102/1623893609180k4gIb_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210617_192/1623893628650p5UBd_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210617_87/1623893651382xBuRv_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210617_85/1623893690184Elrt7_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210617_299/1623893710310TbJ45_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210617_198/1623893727974QmCVg_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210617_2/1623893746812igTLu_JPEG/movie_image.jpg?type=m665_443_2|"
"106335","언어의 정원","言の葉の庭 , The Garden of Words , 2013","8.95점","애니메이션|","일본|","46분","2020.04.22재개봉,2016.07.07재개봉,2013.08.14개봉","구두 디자이너를 꿈꾸는 고등학생 ‘다카오’는 비가 오는 날이면 도심의 정원으로 구두를 스케치하러 간다. 어느 날 그는 우연히 ‘유키노’라는 여인과 정원에서 만나게 되고, 예상치 못한 만남은 비가 오는 날이면 계속 이어진다. 그리고 비록 이름조차 모르지만 걷는 법을 잊어버린 그녀를 위해 ‘다카오’는 구두를 만들어 주기로 결심한다. 그러나 장마가 끝나갈 무렵, 그들 사이에는 뭔가 말하지 못한 것들이 남아 있는 듯한데…","12세 관람가","신카이 마코토","이리노 미유|하나자와 카나|히라노 후미|테라사키 유카|","https://movie-phinf.pstatic.net/20210506_116/1620269253724yUAgH_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20200407_122/1586225845532m78yR_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200407_118/1586225846013ttgjx_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200407_129/1586225846517FvV1S_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200407_149/15862258468992zeYz_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200407_79/1586225847356L6voq_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200407_111/1586225847797SzPte_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200407_100/1586225848307rooiM_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200407_235/1586225848645jCNav_JPEG/movie_image.jpg?type=m665_443_2|"
"159830","너의 췌장을 먹고 싶어","君の膵?をたべたい , Let Me Eat Your Pancreas , 2017","8.36점","드라마|","일본|","115분","2017.10.25개봉","스스로를 외톨이로 만드는 ‘나’ 학교 최고의 인기인 ‘그녀’ 어느 날, 우연히 주운 [공병문고]를 통해 나는 그녀와 비밀을 공유하게 되었다. “너 말이야, 정말 죽어?” “...응, 죽어” 그날 이후, 너의 무언가가 조금씩 내게로 옮겨오고 있다.","12세 관람가","츠키카와 쇼","하마베 미나미|키타무라 타쿠미|키타가와 케이코|오구리 ?|오오토모 카렌|사쿠라다 도리|야모토 유마|카미지 유스케|나카타 케이스케|","https://movie-phinf.pstatic.net/20170927_210/1506482182997qLEa4_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20170907_225/1504744582945PeN4u_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170907_210/1504744583127OFWuj_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170907_297/1504744583229AMCcb_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170907_162/15047445834764PQe9_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170907_158/1504744583630oeNgV_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170907_123/1504744583796zzD0M_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170907_29/1504744583985H1tBe_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170907_30/1504744584127aeM59_JPEG/movie_image.jpg?type=m665_443_2|"
"84505","별을 쫓는 아이","星を追う子ども , Children who Chase Lost Voices from Deep Below , 2011","8.25점","애니메이션|","일본|","116분","2016.09.22재개봉,2011.08.25개봉","어느 날, 소녀 '아스나'는 아버지의 유품인 광석 라디오를 통해 우연히 듣게 된 신비한 음악에 매료된다. 그 음악을 다시 듣기 위해 자신만의 비밀 장소로 향하던 길에 '아스나'는 괴물의 습격을 받게 되고 '?'이라는 소년이 나타나 그녀를 구해준다. 아가르타라는 먼 곳에서 왔다는 '?'에게 두근거리는 감정을 갖게 된 '아스나'는 그를 다시 만나기 위해 약속 장소로 가지만 '?'은 나타나지 않는다. 실망감으로 슬퍼하던 '아스나'는 신임 교사 ‘모리사키’로부터 지하 세계의 신화에 대해 듣게 되고 그것이 '?'과 관련이 있음을 직감한다. '?'과 똑 닮은 소년 '신'과 그를 쫓는 비밀 조직 아크엔젤의 추격 전에 휘말리게 된 '아스나'는 지하세계로 가는 문 앞까지 이끌려오게 되고 신임교사 '모리사키'가 아크엔젤의 요원임을 알고 놀라게 된다. '신'은 '아스나'를 뒤로 한 채 지하 세계로 자취를 감추고 '아스나'는 '모리사키'에게 아가르타로의 모험에 동참하겠다고 말하는데…","전체 관람가","신카이 마코토","카네모토 히사코|이리노 미유|이노우에 카즈히코|시마모토 스미|히다카 리나|오리카사 후미코|","https://movie-phinf.pstatic.net/20191115_267/1573781776752zMIbV_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20111223_260/1324644832099w49ED_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20111223_58/1324643936871qySEa_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20111223_46/1324643937617DJupv_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20111223_113/1324643938185q5Epk_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20111223_11/1324643938942Ne6Uy_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20111223_66/1324643939637aTJob_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20111223_267/132464394037952t3V_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20111223_157/1324643941057a7AG2_JPEG/movie_image.jpg?type=m665_443_2|"
"158910","예수는 역사다","The Case for Christ , 2017","9.04점","드라마|","미국|","113분","2017.07.13개봉","트리뷴 지의 최연소 신입 기자로 입사한 후 능력을 인정받으며 승승장구 하던 남편 ‘리 스트로벨’. 가족과 함께 하던 저녁 식사 자리에서 한 크리스천의 도움으로 딸을 응급상황에서 구해 낸다. 이후 아내가 신앙의 길로 들어서자 무신론자이자 사실과 이성적인 근거를 중시하는 ‘리’는 아내의 신앙심과 하나님의 존재를 부정하며 이를 받아들이지 않는다. “사실을 통해서만 진실로 갈 수 있다” 눈에 보이는 것 만이 실제라고 절대적으로 믿던 ‘리’. 전문가들의 소견과 수많은 증거들을 따라 예수의 존재에 대한 끈질긴 수소문을 거듭하던 ‘리’는 자신의 기사로 인해 억울하게 누명을 쓰고 기소된 ‘힉스’의 사건을 겪으면서 사실과 믿음에 사이에서 갈등하기 시작한다. 마침내, 그는 예수의 부활과 영생에 대한 놀라운 진실을 발견해 가기 시작하는데…","전체 관람가","존 건","마이크 보겔|에리카 크리스틴슨|페이 더너웨이|로버트 포스터|프랭키 페이슨|L. 스콧 캘드웰|마이크 프니스키|케빈 시즈모어|브렛 라이스|톰 노윅키|주드 로맨드|러스 블랙웰|조던 콕스|헤일리 로즌와서|신디 호건|","https://movie-phinf.pstatic.net/20170529_267/1496019021214jtmxd_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20170525_120/1495678093163SF2EN_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170525_119/1495678093319BOFCm_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170525_58/1495678093573Q2Fws_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170525_96/1495678093728ix0Kp_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170525_18/1495678093971hYz0N_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170525_221/1495678094219GsBtp_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170525_185/1495678094404rhKtz_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20170525_16/14956780945794JP0X_JPEG/movie_image.jpg?type=m665_443_2|"
"204768","그린 나이트","The Green Knight , 2021","7.85점","모험|드라마|판타지|","아일랜드|캐나다|미국|영국|","130분","2021.08.05개봉","크리스마스 이브, 아서왕과 원탁의 기사들 앞에 나타난 녹색 기사, “가장 용맹한 자, 나의 목을 내리치면 명예와 재물을 주겠다”고 제안한다. 단, 1년 후 녹색 예배당에 찾아와 똑같이 자신의 도끼날을 받는다는 조건으로. 아서왕의 조카 가웨인이 도전에 응하고 마침내 1년 후, 5가지 고난의 관문을 거치는 여정을 시작하는데… 전설이 될 새로운 모험, 너의 목에 명예를 걸어라!","15세 관람가","데이빗 로워리","데브 파텔|알리시아 비칸데르|조엘 에저튼|사리타 초우드리|랄프 이네슨|케이트 딕키|배리 케오간|숀 해리스|","https://movie-phinf.pstatic.net/20210728_155/16274361314942FPXi_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20210706_196/16255351801640Qwt5_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210706_193/1625535207475iTIfU_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210706_180/1625535220704aqOt4_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210706_73/1625535236125QRdTA_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210706_95/1625535248333woQku_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210719_281/1626669492070CSsPE_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210719_291/16266695142998cakT_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210719_196/1626669527130IFm7r_JPEG/movie_image.jpg?type=m665_443_2|"
"179879","콜","The Call , 2020","","미스터리|스릴러|","한국|","112분","2020.11.27개봉","거기 지금 몇 년도죠?” 오랜만에 집으로 돌아온 ‘서연’(박신혜). 집에 있던 낡은 전화기를 연결했다가 ‘영숙’(전종서)이란 이름의 낯선 여자와 전화를 하게 된다. ‘서연’은 ‘영숙’이 20년 전, 같은 집에 살았던 사람이란 사실을 깨닫고 그때부터 두 사람은 우정을 쌓아간다. “내가 말했지, 함부로 전화 끊지 말라고.” 그러던 어느 날, ‘서연’과 ‘영숙’은 각자의 현재에서 서로의 인생을 바꿀 위험한 선택을 하게 된다. ‘영숙’은 20년 전 죽은 ‘서연’의 아빠를 살려주고, ‘서연’은 ‘영숙’의 미래를 알려준 것. 그러나 자신의 끔찍한 미래를 알게 된 ‘영숙’이 예상치 못한 폭주를 하면서 ‘서연’을 위협하기 시작하는데…! 금기를 깨버린 전화 한 통 살인마가 눈을 뜬다","15세 관람가","이충현","박신혜|전종서|김성령|이엘|박호산|오정세|이동휘|엄채영|","https://movie-phinf.pstatic.net/20201109_244/1604902097561c22tz_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20200205_209/15808658702543hY67_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200205_68/15808658706668TxqC_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200205_236/1580865871155X9lMg_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20201020_177/16031722785807aQ68_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200206_77/1580954701715yPl7C_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200206_271/15809547020983jNPG_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200211_84/1581384963579y0VAy_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20200211_204/1581384964097RmaVC_JPEG/movie_image.jpg?type=m665_443_2|"
"158178","독전","Believer , 2018","8.41점","범죄|액션|","한국|","123분","2018.07.18재개봉,2018.05.22개봉","의문의 폭발 사고 후, 오랫동안 마약 조직을 추적해온 형사 ‘원호’(조진웅)의 앞에 조직의 후견인 ‘오연옥’(김성령)과 버림받은 조직원 ‘락’(류준열)이 나타난다. 그들의 도움으로 아시아 마약 시장의 거물 ‘진하림’(김주혁)과 조직의 숨겨진 인물 ‘브라이언’(차승원)을 만나게 되면서 그 실체에 대한 결정적 단서를 잡게 되는데… 끝까지 의심하라! 독한 자들의 전쟁이 시작된다!","15세 관람가","이해영","조진웅|류준열|김주혁|김성령|박해준|남문철|서현우|강승현|정준원|정가람|진서연|김동영|이주영|금새록|","https://movie-phinf.pstatic.net/20180524_197/1527129752646aGAH7_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20180511_60/15260019545404mtv3_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20180511_219/1526001954785hzqe7_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20180511_251/1526001954957vRfI0_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20180511_33/1526001955168WCaqe_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20180612_48/1528766181150SKqXC_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20180612_43/1528766181274tCxSL_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20180612_221/1528766181500qPCu5_JPEG/movie_image.jpg?type=m665_443_2|https://ssl.pstatic.net/static/movie/2012/06/adult_img665x443.png|"
"95251","홀리 모터스","Holy Motors , 2012","9.42점","드라마|","프랑스|독일|","115분","2013.04.04개봉","유능한 사업가 오스카(드니 라방)의 하루는 이른 아침, 고급 리무진 홀리 모터스에 오르면서 시작된다. 홀리 모터스는 그와 그의 비서 셀린(에디뜨 스콥)을 태운 채 새벽부터 해질녘까지 파리 곳곳을 누빈다. 유능한 사업가, 가정적인 아버지에서 광대, 걸인, 암살자, 광인에 이르기까지, 홀리 모터스가 멈추는 곳마다 전혀 다른 아홉 명의 인물이 내리는데… 레오스 카락스와 드니 라방이 만나 완성한 13년 만의 컴백작! 당신이 만난 오늘의 오스카씨는 누구인가요?","청소년 관람불가","레오 카락스","드니 라방|카일리 미노그|에바 멘데스|에디뜨 스꼽|엘리스 루모|진 디슨|미첼 피콜리|장 프랑수아 발머|프랑소와 림바우|","https://movie-phinf.pstatic.net/20130307_39/1362619012802pmflE_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20130219_83/13612414549265Hr3A_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20120531_239/1338442569818uAY1B_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20120531_114/1338442619756gTA95_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20130122_146/13588461817187xYpk_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20130219_199/1361241372633G76RS_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20120615_8/1339735574524Wvigi_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20130219_92/1361241359744FNzIQ_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20120531_109/1338442594273svX1A_JPEG/movie_image.jpg?type=m665_443_2|"
"65963","기담","奇談 , Epitaph , 2007","","공포|","한국|","98분","2021.07.14재개봉,2007.08.01개봉","경성 최고의 의료기술이 갖춰진 ‘안생병원’, 동경 유학 중이던 엘리트 의사 부부 ‘인영’(김보경)과 ‘동원’(김태우)이 부임하고 병원 원장 딸과의 정략결혼을 앞둔 의대 실습생 ‘정남’(진구)은 유년 시절 사고로 다리를 저는 천재 의사 ‘수인’(이동규)과 함께 경성에서의 생활을 시작한다. 그러나 저마다 비밀스런 사랑에 빠져든 이들은 점점 지독한 파멸의 공포와 마주하게 되는데… 1942년 경성 안생병원 우리는 죽은 자와 사랑을 시작했다","15세 관람가","정식","진구|이동규|김태우|김보경|고주연|김응수|예수정|김주현|정지안|최재환|한동룡|","https://movie-phinf.pstatic.net/20210623_205/1624438334204JaHk1_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20210702_169/1625208514186XkOWA_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210702_37/16252085407210A3VV_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210702_7/1625208555218GX2PS_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210702_160/1625208569645l3P3p_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210702_20/1625208584913xX494_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210702_87/1625208599801Lop7N_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20111222_163/1324560912249UvDAi_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20111222_200/13245609130399yjwi_JPEG/movie_image.jpg?type=m665_443_2|"
"185614","인질","Hostage: Missing Celebrity , 2021","7.69점","액션|스릴러|","한국|","94분","2021.08.18개봉","평소와 똑같던 어느 새벽, 서울 한복판에서 증거도, 목격자도 없이 대한민국 톱배우 '황정민'이 납치된다. 한 치 앞을 알 수 없는 상황 속 살기 위한 극한의 탈주가 시작되는데… 관객들을 사로잡을 리얼리티 액션스릴러가 온다!","15세 관람가","필감성","황정민|김재범|이유미|류경수|정재원|이규원|이호정|조경현|신현종|백주희|한규원|지남혁|류성현|김재철|임형태|강덕중|","https://movie-phinf.pstatic.net/20210714_30/16262486171225Il6s_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20210630_200/1625015689102g2x3Q_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210707_111/1625623984576xYMGx_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210707_47/16256238571950Ccax_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210708_26/1625712332355J1yyh_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_5/1626054506959aWxcq_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_23/1626054455593sLW5r_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_222/1626054483261g6JlG_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210720_85/1626745335892D61xS_JPEG/movie_image.jpg?type=m665_443_2|"
"204624","킬러의 보디가드 2","Hitman's Wife's Bodyguard , 2021","7.78점","액션|코미디|범죄|","미국|영국|","117분","2021.06.23개봉","미치광이 킬러 ‘다리우스’의 경호를 맡은 후 매일 밤 그의 악몽을 꾸는 보디가드 ‘마이클’ 앞에 나타난 무대포 직진녀 ‘소니아’ 남편 ‘다리우스’가 납치되었다며 다짜고짜 그를 구하러 가야 한다고 하는데… 한 명도 버거운데 그의 와이프까지 플러스?! 설상가상으로 유럽 전역을 위기로 몰아넣는 사건들이 연속적으로 터지고 인터폴의 비밀스러운 의뢰까지 추가되는데.. 2배 더 강력한, 2배 더 골때리는, 2배 더 커진 모두가 기다린 1+1 트리플 환장 액션 블록버스터가 온다!","청소년 관람불가","패트릭 휴즈","라이언 레이놀즈|사무엘 L. 잭슨|셀마 헤이엑|모건 프리먼|안토니오 반데라스|게리 올드만|프랭크 그릴로|톰 호퍼|리차드 E. 그랜트|캐롤라인 구덜|가브리엘라 라이트|","https://movie-phinf.pstatic.net/20210624_286/1624496856988kAD9f_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20210521_122/1621559680364irlWC_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210628_225/1624861139776gkIkj_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210521_251/1621559717699O8ehU_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210521_9/1621559798376d9BR8_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210628_82/1624861234426nC9Ez_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210628_179/1624861166778Uqcdh_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210521_153/1621559814937p6Yxs_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210628_16/1624861181637gV24q_JPEG/movie_image.jpg?type=m665_443_2|"
"167569","더 수어사이드 스쿼드","The Suicide Squad , 2021","8.02점","액션|모험|판타지|미스터리|SF|","미국|","132분","2021.08.04개봉","살고 싶다면 무조건 성공시켜라! 최강 우주 빌런에 맞선, 자살특공대에게 맡겨진 ‘더’ 대책 없는 작전. 팀플레이가 ‘더’ 불가능한 최악의 안티히어로들. 최고의 팀워크를 기대한다면 “죽.는.다!”","청소년 관람불가","제임스 건","마고 로비|이드리스 엘바|존 시나|조엘 킨나만|실베스터 스탤론|비올라 데이비스|다니엘라 멜키오르|데이빗 다스트말치안|제이 코트니|프레디 스트로마|미카엘라 후버|피터 카팔디|마이클 루커|숀 건|피트 데이비슨|나단 필리온|메이링 응|플룰라 보그|조아킨 코시오|앨리스 브라가|후안 디에고 보토|스톰 레이드|스티브 에이지|제니퍼 홀랜드|타이카 와이티티|","https://movie-phinf.pstatic.net/20210728_221/1627440327667GyoYj_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20210712_141/1626066641578xgDYR_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_150/1626066667674S94nc_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_139/1626066680212YQWK5_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_119/1626066693681g1Vdz_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_55/1626066708092fdMIl_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_130/1626066727556ySGH2_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_69/1626066829062tMhSv_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210712_217/1626066843169Qi3aQ_JPEG/movie_image.jpg?type=m665_443_2|"
"193966","레미니센스","Reminiscence , 2021","6.05점","SF|미스터리|멜로/로맨스|","미국|","115분","2021.08.25개봉","해수면의 상승으로 도시의 절반이 바다에 잠긴 가까운 미래. 사람들의 머릿속을 엿보는 탐정 닉은 고객들이 잃어버린 기억에 다가가게 도와주며 위험하지만 매혹적인 세계인 과거 속을 항해한다. 단조롭던 닉의 인생은 잃어버린 귀걸이를 찾으려는 새로운 고객 메이의 등장으로 영원히 바뀌게 된다. 닉은 메이와 운명처럼 사랑에 빠지지만, 어느 날 메이는 흔적도 없이 사라져 버린다. 메이의 실종에 대한 진실을 찾고자 분투하던 닉은 숨겨진 잔혹한 음모를 밝혀내고, 결국 이 질문에 대해 대답을 해야만 하는데…. “사랑하는 이를 곁에 두기 위해, 당신은 무엇까지 할 수 있는가?”","12세 관람가","리사 조이","휴 잭맨|레베카 퍼거슨|탠디 뉴튼|안젤라 사라피언|나탈리 마르티네즈|클리프 커티스|","https://movie-phinf.pstatic.net/20210804_250/1628065435107dcu90_JPEG/movie_image.jpg?type=m77_110_2","https://movie-phinf.pstatic.net/20210729_68/1627520244444ig3yT_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210729_49/16275203381981KG3P_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210729_299/1627520369543lbdxV_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210811_182/1628657101977UV2so_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210811_260/1628657358692FVh2d_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210819_159/1629335575733U861X_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210819_222/1629335604364scFn1_JPEG/movie_image.jpg?type=m665_443_2|https://movie-phinf.pstatic.net/20210823_139/1629680717191vqRBc_JPEG/movie_image.jpg?type=m665_443_2|"
